species,date,year,time.of.obs,start.time,start.time.2,total.obs.mins,obs.hours,day.total,count.p.hour,wind.dir.speed,wind.direction,visibility,visibility.score,principle.observer,,,,,,,,,
BLGU,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
BLKI,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
BLSC,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,2,0.6,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
BLSK,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
BOGU,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
BRAN,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
BUFF,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
Bird sp.,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
CANG,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
CATE,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
COEI,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,551,165.3,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
COGO,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
COLO,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,13,3.9,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
COMU,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
COTE,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
Cormorant sp.,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
DCCO,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,1793,537.9,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
Duck sp.,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,951,285.3,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
GBHE,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
GRCO,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
GREG,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
GRSC,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
GWTE,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,5,1.5,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
HADU,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
HOGR,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
Jaeger sp.,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
LAGU,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
LTDU,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
Large alcid sp.,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
Loon sp.,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,10,3,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
MALL,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
MALL/ABDU,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
NOGA,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,94,28.2,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
NOPI,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
PAJA,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
POJA,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
RAZO,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
RBGU,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
RBME,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,65,19.5,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
RNGR,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
RNPH,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
RTLO,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
SUSC,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,175,52.5,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
Scoter sp.,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,545,163.5,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
Shearwater sp.,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
Tern sp.,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
WODU,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,0,0,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
WWSC,10/21/20,2020,"0628-0929, 1321-1351",6:28,13:21,200,3.333333333,24,7.2,NE13,NE,Unlimited/ <1mi,3,AK,,,,,,,,,
ABDU,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
BLGU,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
BLKI,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
BLSC,10/22/20,2020,0615-0945,6:15,,210,3.5,3,0.857142857,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
BLSK,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
BOGU,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
BRAN,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
BUFF,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
Bird sp.,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
CANG,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
CATE,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
COEI,10/22/20,2020,0615-0945,6:15,,210,3.5,226,64.57142857,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
COGO,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
COLO,10/22/20,2020,0615-0945,6:15,,210,3.5,86,24.57142857,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
COMU,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
COTE,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
Cormorant sp.,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
DCCO,10/22/20,2020,0615-0945,6:15,,210,3.5,5033,1438,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
Duck sp.,10/22/20,2020,0615-0945,6:15,,210,3.5,22,6.285714286,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
GBHE,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
GRCO,10/22/20,2020,0615-0945,6:15,,210,3.5,7,2,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
GREG,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
GRSC,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
GWTE,10/22/20,2020,0615-0945,6:15,,210,3.5,1,0.285714286,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
HADU,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
HOGR,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
Jaeger sp.,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
LAGU,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
LTDU,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
Large alcid sp.,10/22/20,2020,0615-0945,6:15,,210,3.5,1,0.285714286,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
Loon sp.,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
MALL,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
MALL/ABDU,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
NOGA,10/22/20,2020,0615-0945,6:15,,210,3.5,34,9.714285714,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
NOPI,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
PAJA,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
POJA,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
RAZO,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
RBGU,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
RBME,10/22/20,2020,0615-0945,6:15,,210,3.5,39,11.14285714,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
RNGR,10/22/20,2020,0615-0945,6:15,,210,3.5,1,0.285714286,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
RNPH,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
RTLO,10/22/20,2020,0615-0945,6:15,,210,3.5,8,2.285714286,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
SUSC,10/22/20,2020,0615-0945,6:15,,210,3.5,10,2.857142857,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
Scoter sp.,10/22/20,2020,0615-0945,6:15,,210,3.5,109,31.14285714,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
Shearwater sp.,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
Tern sp.,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
WODU,10/22/20,2020,0615-0945,6:15,,210,3.5,0,0,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
WWSC,10/22/20,2020,0615-0945,6:15,,210,3.5,7,2,NNW 0-3,NNW,8 -10 mi,4,SB,,,,,,,,,
ABDU,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
BLGU,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
BLKI,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
BLSC,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,2,0.4,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
BLSK,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
BOGU,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
BRAN,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
BUFF,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
Bird sp.,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
CANG,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
CATE,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
COEI,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,2548,509.6,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
COGO,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
COLO,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,99,19.8,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
COMU,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
COTE,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
Cormorant sp.,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
DCCO,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,404,80.8,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
Duck sp.,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,72,14.4,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
GBHE,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
GRCO,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
GREG,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
GRSC,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
GWTE,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,11,2.2,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
HADU,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
HOGR,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
Jaeger sp.,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
LAGU,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
LTDU,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
Large alcid sp.,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
Loon sp.,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
MALL,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
MALL/ABDU,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
NOGA,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,162,32.4,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
NOPI,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
PAJA,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
POJA,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
RAZO,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
RBGU,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
RBME,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,15,3,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
RNGR,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,11,2.2,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
RNPH,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
RTLO,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,3,0.6,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
SUSC,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,27,5.4,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
Scoter sp.,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,105,21,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
Shearwater sp.,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
Tern sp.,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
WODU,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,0,0,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
WWSC,10/23/20,2020,"0631-0931, 1258-1459",6:31,12:58,300,5,36,7.2,E 10,E,"Unlimited, 10 mi",4,AK,,,,,,,,,
ABDU,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
BLGU,10/24/20,2020,1438-1638,14:38,,120,2,1,0.5,SSW10,SSW,10 mi,4,AK,,,,,,,,,
BLKI,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
BLSC,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
BLSK,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
BOGU,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
BRAN,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
BUFF,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
Bird sp.,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
CANG,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
CATE,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
COEI,10/24/20,2020,1438-1638,14:38,,120,2,92,46,SSW10,SSW,10 mi,4,AK,,,,,,,,,
COGO,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
COLO,10/24/20,2020,1438-1638,14:38,,120,2,12,6,SSW10,SSW,10 mi,4,AK,,,,,,,,,
COMU,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
COTE,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
Cormorant sp.,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
DCCO,10/24/20,2020,1438-1638,14:38,,120,2,56,28,SSW10,SSW,10 mi,4,AK,,,,,,,,,
Duck sp.,10/24/20,2020,1438-1638,14:38,,120,2,23,11.5,SSW10,SSW,10 mi,4,AK,,,,,,,,,
GBHE,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
GRCO,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
GREG,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
GRSC,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
GWTE,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
HADU,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
HOGR,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
Jaeger sp.,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
LAGU,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
LTDU,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
Large alcid sp.,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
Loon sp.,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
MALL,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
MALL/ABDU,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
NOGA,10/24/20,2020,1438-1638,14:38,,120,2,111,55.5,SSW10,SSW,10 mi,4,AK,,,,,,,,,
NOPI,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
PAJA,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
POJA,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
RAZO,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
RBGU,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
RBME,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
RNGR,10/24/20,2020,1438-1638,14:38,,120,2,10,5,SSW10,SSW,10 mi,4,AK,,,,,,,,,
RNPH,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
RTLO,10/24/20,2020,1438-1638,14:38,,120,2,0,0,SSW10,SSW,10 mi,4,AK,,,,,,,,,
SUSC,10/24/20,2020,1438-1638,14:38,,120,2,16,8,SSW10,SSW,10 mi,4,AK,,,,,,,,,
